[2021-01-04 13:18:24.235] [main] [info] imageid:30838-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0010(swah), postcode_num:0, postcode:, postcode from:None, load time:134, cutparcel time:21, detection time:1121, ocr time:9, send time:0, total time:1285, 
[2021-01-04 13:18:24.245] [main] [info] imageid:30838-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:0002(swah), postcode_num:1, postcode:;00281-12120, postcode from:std_tag, load time:47, cutparcel time:11, detection time:645, ocr time:0, send time:1205, total time:1908, 
[2021-01-04 13:18:27.006] [main] [info] imageid:7613-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:9999954000, postcode from:std_tag, load time:46, cutparcel time:9, detection time:600, ocr time:633, send time:0, total time:1288, 
[2021-01-04 13:18:27.010] [main] [info] imageid:7613-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1020(swah), postcode_num:1, postcode:10020-10300, postcode from:std_tag, load time:52, cutparcel time:19, detection time:677, ocr time:729, send time:0, total time:1477, 
[2021-01-04 13:18:27.011] [main] [info] imageid:7613-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0002(swah), postcode_num:0, postcode:, postcode from:None, load time:123, cutparcel time:23, detection time:1091, ocr time:0, send time:0, total time:1237, 
[2021-01-04 13:18:27.012] [main] [info] imageid:7613-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:0, postcode:, postcode from:None, load time:119, cutparcel time:12, detection time:1119, ocr time:416, send time:0, total time:1666, 
[2021-01-04 13:18:27.021] [main] [info] imageid:7613-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:;9999954000, postcode from:std_tag, load time:51, cutparcel time:11, detection time:631, ocr time:644, send time:353, total time:1690, 
[2021-01-04 13:18:28.916] [main] [info] imageid:8933-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:10907-00000, postcode from:std_tag, load time:46, cutparcel time:22, detection time:314, ocr time:179, send time:18, total time:579, 
[2021-01-04 13:18:31.764] [main] [info] imageid:5348-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:0010(swah), postcode_num:0, postcode:, postcode from:None, load time:44, cutparcel time:6, detection time:317, ocr time:21, send time:40, total time:428, 
[2021-01-04 13:18:34.904] [main] [info] imageid:22831-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1001(swah), postcode_num:1, postcode:99999-64000, postcode from:std_tag, load time:30, cutparcel time:22, detection time:317, ocr time:179, send time:18, total time:566, 
[2021-01-04 13:18:39.368] [main] [info] imageid:8550-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:10907-00000, postcode from:std_tag, load time:53, cutparcel time:18, detection time:704, ocr time:859, send time:0, total time:1634, 
[2021-01-04 13:18:39.372] [main] [info] imageid:8550-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1020(swah), postcode_num:1, postcode:00182-10700, postcode from:std_tag, load time:50, cutparcel time:26, detection time:578, ocr time:692, send time:0, total time:1346, 
[2021-01-04 13:18:39.375] [main] [info] imageid:8550-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:9999910310, postcode from:std_tag, load time:123, cutparcel time:18, detection time:1137, ocr time:489, send time:0, total time:1767, 
[2021-01-04 13:18:39.379] [main] [info] imageid:8550-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1011(swah), postcode_num:1, postcode:00297-10272, postcode from:std_tag, load time:123, cutparcel time:36, detection time:1092, ocr time:774, send time:0, total time:2025, 
[2021-01-04 13:18:39.389] [main] [info] imageid:8550-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:2, postcode:00226-11130;10907-00000, postcode from:std_tag, load time:53, cutparcel time:13, detection time:611, ocr time:820, send time:549, total time:2046, 
[2021-01-04 13:18:40.769] [main] [info] imageid:7596-0/1, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0010(swah), postcode_num:0, postcode:, postcode from:None, load time:45, cutparcel time:5, detection time:322, ocr time:20, send time:19, total time:411, 
[2021-01-04 13:18:43.972] [main] [info] imageid:11659-0/1, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:9999964000, postcode from:std_tag, load time:30, cutparcel time:7, detection time:314, ocr time:239, send time:24, total time:614, 
[2021-01-04 13:18:47.015] [main] [info] imageid:9609-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1001(swah), postcode_num:1, postcode:9999954000, postcode from:std_tag, load time:42, cutparcel time:18, detection time:311, ocr time:259, send time:25, total time:655, 
[2021-01-04 13:18:49.807] [main] [info] imageid:26029-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1001(swah), postcode_num:0, postcode:, postcode from:None, load time:30, cutparcel time:14, detection time:305, ocr time:65, send time:23, total time:437, 
[2021-01-04 13:18:53.081] [main] [info] imageid:4117-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:10152-10250, postcode from:std_tag, load time:41, cutparcel time:14, detection time:310, ocr time:327, send time:19, total time:711, 
[2021-01-04 13:18:55.972] [main] [info] imageid:26324-0/1, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:10541-10250, postcode from:std_tag, load time:46, cutparcel time:13, detection time:318, ocr time:188, send time:38, total time:603, 
[2021-01-04 13:18:59.038] [main] [info] imageid:23906-0/1, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:4993991012, postcode from:std_tag, load time:42, cutparcel time:6, detection time:325, ocr time:258, send time:37, total time:668, 
[2021-01-04 13:19:01.824] [main] [info] imageid:21321-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1001(swah), postcode_num:0, postcode:, postcode from:None, load time:46, cutparcel time:14, detection time:307, ocr time:80, send time:3, total time:450, 
[2021-01-04 13:19:05.057] [main] [info] imageid:18189-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1020(swah), postcode_num:1, postcode:10600-12110, postcode from:std_tag, load time:42, cutparcel time:28, detection time:330, ocr time:190, send time:22, total time:612, 
[2021-01-04 13:19:10.157] [main] [info] imageid:1225-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:1, postcode:10152-10250, postcode from:std_tag, load time:49, cutparcel time:24, detection time:1231, ocr time:832, send time:0, total time:2136, 
[2021-01-04 13:19:10.162] [main] [info] imageid:1225-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:0, postcode:, postcode from:None, load time:54, cutparcel time:27, detection time:1223, ocr time:897, send time:0, total time:2201, 
[2021-01-04 13:19:10.168] [main] [info] imageid:1225-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:27120-12150, postcode from:std_tag, load time:161, cutparcel time:25, detection time:1703, ocr time:585, send time:0, total time:2474, 
[2021-01-04 13:19:10.173] [main] [info] imageid:1225-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:1, postcode:271291213, postcode from:std_tag, load time:248, cutparcel time:9, detection time:1671, ocr time:768, send time:0, total time:2696, 
[2021-01-04 13:19:10.195] [main] [info] imageid:1225-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:2, postcode:10902-10160;10152-10250, postcode from:std_tag, load time:54, cutparcel time:13, detection time:1160, ocr time:712, send time:799, total time:2738, 
